referrer,views_total,views_unique
github.com,110,58
cncf.io,17,15
Google,12,10
openfeature.dev,9,4
Bing,2,2
confluence.sentry.com,2,1
npmjs.com,2,1
open-feature.github.io,1,1
pkg.go.dev,1,1
