referrer,views_total,views_unique
github.com,179,72
Google,27,16
openfeature.dev,13,5
cncf.io,7,5
DuckDuckGo,7,2
claude.ai,5,1
Bing,3,1
chatgpt.com,2,1
bytedance.larkoffice.com,1,1
cnblogs.com,1,1
