referrer,views_total,views_unique
github.com,80,18
Google,69,25
cncf.io,20,12
Bing,17,2
DuckDuckGo,6,2
contribute.cncf.io,5,4
open-feature.github.io,2,2
openfeature.dev,2,1
search.brave.com,1,1
mail.google.com,1,1
