referrer,views_total,views_unique
github.com,77,34
Google,27,15
cncf.io,19,11
DuckDuckGo,6,1
landscape.cncf.io,6,1
openfeature.dev,4,4
pkg.go.dev,4,1
Baidu,2,2
yandex.ru,2,1
api.daily.dev,1,1
