url_path,views_total,views_unique
/open-feature/spec,206,162
/open-feature/spec/issues/276,38,8
/open-feature/spec/tree/main/specification,37,26
/open-feature/spec/commit/cd99c3560a68c1810971be19b87ea803fb9b0b3a,35,17
/open-feature/spec/pulls,15,8
/open-feature/spec/blob/main/specification/sections/02-providers.md,14,12
/open-feature/spec/issues,13,10
/open-feature/spec/blob/main/specification/glossary.md,12,9
/open-feature/spec/pull/268,11,9
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,9,6
