referrer,views_total,views_unique
github.com,142,38
Google,26,18
cncf.io,18,12
future-architect.github.io,10,1
Bing,7,2
openfeature.dev,6,2
t.co,5,4
contribute.cncf.io,4,3
open-feature.github.io,2,2
Yahoo,2,1
