referrer,views_total,views_unique
Google,87,30
github.com,61,19
cncf.io,21,13
Bing,17,2
pkg.go.dev,14,1
contribute.cncf.io,6,4
open-feature.github.io,4,4
DuckDuckGo,3,1
togglz.org,1,1
mail.google.com,1,1
