referrer,views_total,views_unique
github.com,100,28
Google,30,26
openfeature.dev,11,5
chatgpt.com,7,3
cncf.io,6,6
dt-rnd.atlassian.net,5,1
contribute.cncf.io,3,3
news.ycombinator.com,2,2
ecosia.org,1,1
spotify.atlassian.net,1,1
