referrer,views_total,views_unique
github.com,161,26
Google,60,28
cncf.io,30,14
openfeature.dev,25,4
gist.github.com,11,1
contribute.cncf.io,6,2
mail.google.com,5,2
v2ex.com,4,1
statics.teams.cdn.office.net,3,3
desflow.nyc.deshaw.com,2,1
