referrer,views_total,views_unique
github.com,296,32
Google,29,18
cncf.io,11,10
wenote.huawei.com,10,1
openfeature.dev,5,3
contribute.cncf.io,4,2
open-feature.github.io,1,1
mail.google.com,1,1
com.google.android.gm,1,1
landscape.cncf.io,1,1
