url_path,views_total,views_unique
/open-feature/spec,200,177
/open-feature/spec/pull/293,36,1
/open-feature/spec/tree/main/specification,31,23
/open-feature/spec/issues,21,12
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,14,9
/open-feature/spec/blob/main/specification/glossary.md,14,8
/open-feature/spec/blob/main/specification/types.md,12,10
/open-feature/spec/tree/main/specification/sections,11,8
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,9,5
/open-feature/spec/blob/main/specification/README.md,7,6
