referrer,views_total,views_unique
github.com,121,24
Google,30,19
cncf.io,15,10
openfeature.dev,6,3
Bing,2,2
future-architect.github.io,2,1
chatgpt.com,1,1
youtube.com,1,1
contribute.cncf.io,1,1
