referrer,views_total,views_unique
github.com,76,29
Google,44,23
cncf.io,10,8
openfeature.dev,5,4
contribute.cncf.io,4,2
flagd.dev,4,1
chatgpt.com,3,2
github.bus.zalan.do,2,1
yandex.ru,1,1
rubygems.org,1,1
