referrer,views_total,views_unique
github.com,71,34
Google,28,15
cncf.io,19,11
DuckDuckGo,6,1
landscape.cncf.io,6,1
pkg.go.dev,4,1
openfeature.dev,3,3
Baidu,2,2
yandex.ru,2,1
api.daily.dev,1,1
