referrer,views_total,views_unique
github.com,54,18
Google,33,21
statics.teams.cdn.office.net,13,4
cncf.io,8,8
flagd.dev,8,2
contribute.cncf.io,7,4
Bing,4,1
openfeature.dev,2,1
qwant.com,2,1
source.corp.google.com,1,1
