referrer,views_total,views_unique
github.com,62,39
Google,42,11
cncf.io,18,16
DuckDuckGo,12,1
openfeature.dev,9,6
contribute.cncf.io,8,4
future-architect.github.io,7,3
open-feature.github.io,1,1
t.co,1,1
karpenter.sh,1,1
