referrer,views_total,views_unique
github.com,79,31
Google,54,23
openfeature.dev,10,6
cncf.io,7,7
Yahoo,7,1
api.daily.dev,6,6
statics.teams.cdn.office.net,2,2
cnblogs.com,2,2
yandex.ru,2,1
com.google.android.gm,2,1
