referrer,views_total,views_unique
Google,50,15
github.com,48,32
cncf.io,14,14
DuckDuckGo,12,1
contribute.cncf.io,8,4
openfeature.dev,7,5
future-architect.github.io,7,3
open-feature.github.io,1,1
t.co,1,1
karpenter.sh,1,1
