referrer,views_total,views_unique
github.com,73,34
Google,29,13
cncf.io,15,12
openfeature.dev,10,4
api.daily.dev,8,3
search.brave.com,6,1
news.ycombinator.com,3,2
future-architect.github.io,3,1
hackerweb.app,1,1
chatgpt.com,1,1
