referrer,views_total,views_unique
github.com,78,17
Google,72,29
cncf.io,20,12
Bing,17,2
pkg.go.dev,14,1
contribute.cncf.io,4,3
DuckDuckGo,3,1
open-feature.github.io,2,2
openfeature.dev,2,1
mail.google.com,1,1
