referrer,views_total,views_unique
github.com,38,11
Google,37,21
cncf.io,12,10
dt-rnd.atlassian.net,7,2
contribute.cncf.io,5,4
chatgpt.com,3,2
openfeature.dev,2,1
euc-word-edit.officeapps.live.com,1,1
