referrer,views_total,views_unique
github.com,97,25
Google,23,12
cncf.io,8,8
DuckDuckGo,3,2
flagd.dev,3,2
openfeature.dev,2,2
contribute.cncf.io,2,2
open-feature.github.io,1,1
chatgpt.com,1,1
Bing,1,1
