referrer,views_total,views_unique
github.com,88,26
Google,27,16
cncf.io,22,11
contribute.cncf.io,5,3
unduck.link,4,1
openfeature.dev,3,2
yandex.ru,2,2
buf.build,1,1
statics.teams.cdn.office.net,1,1
open-feature.github.io,1,1
