referrer,views_total,views_unique
github.com,157,32
Google,49,25
cncf.io,29,17
openfeature.dev,26,5
contribute.cncf.io,8,4
statics.teams.cdn.office.net,3,3
mail.google.com,3,2
harness.io,2,1
desflow.nyc.deshaw.com,2,1
open-feature.github.io,1,1
