referrer,views_total,views_unique
github.com,62,28
cncf.io,32,11
Google,16,10
openfeature.dev,11,4
api.daily.dev,8,3
search.brave.com,6,1
yandex.ru,4,1
future-architect.github.io,3,1
news.ycombinator.com,2,2
hackerweb.app,1,1
