referrer,views_total,views_unique
github.com,148,35
Google,70,21
cncf.io,15,10
openfeature.dev,9,3
cnblogs.com,8,2
Bing,7,2
opentelemetry.io,3,1
DuckDuckGo,2,2
pkg.go.dev,2,1
goodfirstissues.com,2,1
