time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-26 00:00:00+00:00,266,186,19,14
2025-11-27 00:00:00+00:00,421,221,36,22
2025-11-28 00:00:00+00:00,522,98,23,14
2025-11-29 00:00:00+00:00,144,110,16,7
2025-11-30 00:00:00+00:00,253,169,16,11
2025-12-01 00:00:00+00:00,377,153,42,19
2025-12-02 00:00:00+00:00,435,160,43,28
2025-12-03 00:00:00+00:00,505,107,42,23
2025-12-04 00:00:00+00:00,215,119,25,20
2025-12-05 00:00:00+00:00,188,37,31,27
2025-12-06 00:00:00+00:00,283,42,28,15
2025-12-07 00:00:00+00:00,121,60,10,6
2025-12-08 00:00:00+00:00,188,97,37,23
2025-12-09 00:00:00+00:00,300,88,27,19
