referrer,views_total,views_unique
github.com,212,86
Google,32,19
cncf.io,13,9
chatgpt.com,6,2
openfeature.dev,4,4
Bing,2,2
link-app.tbank.ru,2,2
ay2026-27cp.klef.in,1,1
qianwen.com,1,1
search.brave.com,1,1
