referrer,views_total,views_unique
github.com,222,81
Google,47,16
cncf.io,22,15
chatgpt.com,8,3
openfeature.dev,6,6
Bing,2,2
cnblogs.com,2,1
link-app.tbank.ru,1,1
qianwen.com,1,1
