referrer,views_total,views_unique
github.com,159,31
Google,74,34
cncf.io,52,13
gist.github.com,19,1
contribute.cncf.io,6,2
mail.google.com,5,2
openfeature.dev,4,2
v2ex.com,4,1
statics.teams.cdn.office.net,2,2
open-feature.github.io,1,1
