referrer,views_total,views_unique
Google,76,29
github.com,55,16
cncf.io,19,11
Bing,17,2
pkg.go.dev,14,1
contribute.cncf.io,6,4
open-feature.github.io,3,3
DuckDuckGo,3,1
blog.51cto.com,1,1
medium.com,1,1
