referrer,views_total,views_unique
github.com,117,31
Google,40,25
Bing,13,1
chatgpt.com,11,4
cncf.io,10,10
DuckDuckGo,7,2
com.google.android.gm,4,1
openfeature.dev,3,2
contribute.cncf.io,2,2
news.ycombinator.com,2,1
