referrer,views_total,views_unique
github.com,224,72
Google,34,24
cncf.io,12,10
openfeature.dev,7,3
com.slack,5,2
Bing,1,1
bytedance.larkoffice.com,1,1
chatgpt.com,1,1
confluence.intranet.commerzbank.com,1,1
open-feature.github.io,1,1
