url_path,views_total,views_unique
/open-feature/spec,237,186
/open-feature/spec/tree/main/specification,92,28
/open-feature/spec/blob/main/specification/sections/02-providers.md,22,5
/open-feature/spec/issues,21,15
/open-feature/spec/pulls,20,11
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,18,8
/open-feature/spec/tree/main/specification/sections,18,6
/open-feature/spec/blob/main/specification/types.md,18,5
/open-feature/spec/blob/main/specification/glossary.md,17,3
/open-feature/spec/tree/main/tools/specification_parser,12,6
