referrer,views_total,views_unique
github.com,86,26
Google,26,15
cncf.io,21,11
contribute.cncf.io,5,3
unduck.link,4,1
openfeature.dev,3,2
yandex.ru,2,2
buf.build,1,1
open-feature.github.io,1,1
chatgpt.com,1,1
