referrer,views_total,views_unique
github.com,117,25
Google,30,19
cncf.io,19,11
openfeature.dev,6,3
Bing,2,2
contribute.cncf.io,2,2
future-architect.github.io,2,1
youtube.com,1,1
open-feature.github.io,1,1
chatgpt.com,1,1
