referrer,views_total,views_unique
github.com,134,45
Google,44,20
cncf.io,9,6
Bing,7,2
contribute.cncf.io,2,2
com.google.android.gm,2,1
openfeature.dev,2,1
gist.github.com,1,1
youtube.com,1,1
pkg.go.dev,1,1
