url_path,views_total,views_unique
/open-feature/spec,238,184
/open-feature/spec/pull/306,22,6
/open-feature/spec/tree/main/specification,20,17
/open-feature/spec/pull/306/files,15,4
/open-feature/spec/pull/307,14,5
/open-feature/spec/pulls,14,4
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,12,6
/open-feature/spec/blob/main/specification/sections/02-providers.md,12,6
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,9,5
/open-feature/spec/blob/main/specification/types.md,8,8
