referrer,views_total,views_unique
github.com,156,64
Google,30,19
openfeature.dev,12,5
cncf.io,7,5
DuckDuckGo,6,1
Bing,2,1
bytedance.larkoffice.com,1,1
com.slack,1,1
confluence.intranet.commerzbank.com,1,1
open-feature.github.io,1,1
