referrer,views_total,views_unique
github.com,124,23
Google,24,13
openfeature.dev,15,6
future-architect.github.io,11,2
contribute.cncf.io,5,3
creators.bengo4.com,4,1
cncf.io,3,3
news.ycombinator.com,2,1
npmjs.com,1,1
Bing,1,1
