url_path,views_total,views_unique
/open-feature/spec,214,168
/open-feature/spec/tree/main/specification,27,20
/open-feature/spec/issues,16,12
/open-feature/spec/blob/main/specification/glossary.md,13,9
/open-feature/spec/pulls,12,8
/open-feature/spec/issues/359,12,7
/open-feature/spec/releases/tag/v0.8.0,11,11
/open-feature/spec/tree/main/specification/assets/gherkin,10,7
/open-feature/spec/tree/e33a15e92bd0e45f0de087e7e55ee7e87f952c29,10,3
/open-feature/spec/blob/main/specification/assets/gherkin/evaluation.feature,9,4
