referrer,views_total,views_unique
github.com,170,93
Google,24,18
cncf.io,12,7
Bing,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
com.slack,1,1
datadoghq.atlassian.net,1,1
flagd.dev,1,1
openfeature.dev,1,1
