url_path,views_total,views_unique
/open-feature/spec,276,224
/open-feature/spec/tree/main/specification,71,24
/open-feature/spec/commits/main,32,2
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,28,11
/open-feature/spec/tree/github-repo-stats/open-feature/spec,26,6
/open-feature/spec/blob/main/specification/types.md,25,9
/open-feature/spec/pulls,22,10
/open-feature/spec/tree/main/specification/sections,20,8
/open-feature/spec/issues,18,10
/open-feature/spec/blob/main/specification/sections/02-providers.md,17,6
