referrer,views_total,views_unique
github.com,171,42
Google,43,15
cncf.io,11,9
t.co,10,2
openfeature.dev,2,1
mail.google.com,2,1
com.google.android.gm,2,1
gist.github.com,1,1
Bing,1,1
contribute.cncf.io,1,1
