referrer,views_total,views_unique
github.com,113,67
cncf.io,14,9
DuckDuckGo,8,2
Google,7,7
openfeature.dev,3,3
chatgpt.com,2,1
copilot.t-tech.team,2,1
b2607f8b0480010000069cd15ac1c6365150b000000000000000001.proxy.googlers.com,1,1
perplexity.ai,1,1
search.brave.com,1,1
