referrer,views_total,views_unique
github.com,87,23
Google,35,13
cncf.io,7,7
openfeature.dev,7,3
chatgpt.com,6,3
abema.esa.io,6,1
ecosia.org,5,2
DuckDuckGo,4,3
yandex.ru,3,1
contribute.cncf.io,2,2
