referrer,views_total,views_unique
github.com,94,44
Google,55,24
cncf.io,10,7
openfeature.dev,9,5
open-feature.github.io,5,2
Bing,3,1
com.slack,2,1
DuckDuckGo,1,1
chatgpt.com,1,1
link.gitcode.com,1,1
