referrer,views_total,views_unique
github.com,119,27
Google,34,18
cncf.io,19,11
unduck.link,6,1
contribute.cncf.io,5,3
openfeature.dev,3,2
yandex.ru,2,2
mail.google.com,2,1
translate.google.com,2,1
open-feature.github.io,1,1
