url_path,views_total,views_unique
/open-feature/spec,190,167
/open-feature/spec/tree/main/specification,16,13
/open-feature/spec/issues,12,6
/open-feature/spec/blob/main/specification/glossary.md,9,5
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,9,5
/open-feature/spec/tree/main/tools,8,7
/open-feature/spec/blob/main/README.md,6,4
/open-feature/spec/tree/main/.github/workflows,5,5
/open-feature/spec/blob/main/specification.json,4,4
/open-feature/spec/blob/main/specification/README.md,4,3
