referrer,views_total,views_unique
github.com,203,98
Google,41,13
openfeature.dev,14,3
cncf.io,8,7
DuckDuckGo,7,1
Bing,3,1
npmjs.com,1,1
statics.teams.cdn.office.net,1,1
