referrer,views_total,views_unique
news.ycombinator.com,434,255
github.com,224,79
Google,34,17
cncf.io,22,20
hckrnews.com,12,9
openfeature.dev,8,6
hackerweb.app,6,2
contribute.cncf.io,5,3
flagd.dev,5,1
future-architect.github.io,4,1
