referrer,views_total,views_unique
github.com,75,19
Google,40,20
cncf.io,12,9
confluence-dc.paloaltonetworks.com,9,1
openfeature.dev,4,4
Bing,3,2
contribute.cncf.io,2,2
Yahoo,2,1
open-feature.github.io,1,1
goodfirstissues.com,1,1
