referrer,views_total,views_unique
github.com,85,29
Google,44,22
openfeature.dev,9,5
cncf.io,8,7
Yahoo,7,1
api.daily.dev,6,6
contribute.cncf.io,4,3
com.google.android.gm,3,1
statics.teams.cdn.office.net,2,2
cnblogs.com,2,2
