referrer,views_total,views_unique
github.com,55,26
Google,25,14
cncf.io,22,13
DuckDuckGo,6,1
landscape.cncf.io,6,1
openfeature.dev,3,3
Baidu,2,2
yandex.ru,2,1
api.daily.dev,1,1
chatgpt.com,1,1
