referrer,views_total,views_unique
github.com,171,71
Google,27,17
openfeature.dev,13,6
cncf.io,7,5
DuckDuckGo,6,1
Bing,2,1
chatgpt.com,2,1
bytedance.larkoffice.com,1,1
com.slack,1,1
confluence.intranet.commerzbank.com,1,1
