url_path,views_total,views_unique
/open-feature/spec,607,543
/open-feature/spec/tree/main/specification,96,88
/open-feature/spec/commit/cd99c3560a68c1810971be19b87ea803fb9b0b3a,49,16
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,39,38
/open-feature/spec/blob/main/specification/sections/02-providers.md,24,21
/open-feature/spec/blob/main/specification/types.md,23,20
/open-feature/spec/blob/main/specification/glossary.md,22,17
/open-feature/spec/issues/276,22,12
/open-feature/spec/tree/main/specification/sections,19,18
/open-feature/spec/pulls,16,9
