time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-26 00:00:00+00:00,503,164,65,27
2026-01-27 00:00:00+00:00,310,120,24,19
2026-01-28 00:00:00+00:00,577,158,72,20
2026-01-29 00:00:00+00:00,797,175,45,26
2026-01-30 00:00:00+00:00,746,95,18,12
2026-01-31 00:00:00+00:00,739,88,9,7
2026-02-01 00:00:00+00:00,543,134,20,13
2026-02-02 00:00:00+00:00,648,212,54,24
2026-02-03 00:00:00+00:00,562,242,55,21
2026-02-04 00:00:00+00:00,418,147,30,19
2026-02-05 00:00:00+00:00,549,191,72,21
2026-02-06 00:00:00+00:00,1355,125,36,23
2026-02-07 00:00:00+00:00,600,125,13,5
2026-02-08 00:00:00+00:00,282,131,15,8
