referrer,views_total,views_unique
github.com,151,72
Bing,45,4
Google,25,10
chatgpt.com,15,5
cncf.io,10,9
safe.menlosecurity.com,3,1
openfeature.dev,2,2
hn.algolia.com,2,1
teams.public.onecdn.static.microsoft,2,1
Baidu,1,1
