url_path,views_total,views_unique
/open-feature/spec,206,161
/open-feature/spec/issues,37,12
/open-feature/spec/tree/main/specification,21,15
/open-feature/spec/discussions/categories/ideas,20,20
/open-feature/spec/pull/419,13,7
/open-feature/spec/blob/main/specification/sections/04-hooks.md,11,4
/open-feature/spec/blob/main/research/api-comparision.md,10,10
/open-feature/spec/blob/main/research/existing-landscape.md,10,10
/open-feature/spec/blob/main/specification/flag-evaluation/hooks.md,10,10
/open-feature/spec/actions,10,9
