referrer,views_total,views_unique
github.com,111,28
Google,32,21
statics.teams.cdn.office.net,20,1
flagd.dev,20,1
cncf.io,13,9
contribute.cncf.io,6,2
openfeature.dev,5,3
open-feature.github.io,2,2
Bing,2,2
landscape.cncf.io,2,2
