referrer,views_total,views_unique
github.com,84,29
Google,51,22
cncf.io,17,10
openfeature.dev,15,5
contribute.cncf.io,3,3
api.daily.dev,3,3
com.google.android.gm,3,1
statics.teams.cdn.office.net,2,2
chatgpt.com,2,2
m.youtube.com,2,1
