referrer,views_total,views_unique
github.com,101,27
Google,54,34
cncf.io,19,13
openfeature.dev,5,3
yuque.antfin.com,4,3
flagd.dev,4,1
DuckDuckGo,2,2
chatgpt.com,2,2
ya.ru,2,1
