time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-19 00:00:00+00:00,248,2,7,3
2024-10-20 00:00:00+00:00,9,5,18,11
2024-10-21 00:00:00+00:00,68,11,82,31
2024-10-22 00:00:00+00:00,127,10,53,27
2024-10-23 00:00:00+00:00,248,5,38,25
2024-10-24 00:00:00+00:00,35,7,47,22
2024-10-25 00:00:00+00:00,81,6,708,412
2024-10-26 00:00:00+00:00,46,3,72,40
2024-10-27 00:00:00+00:00,26,2,39,26
2024-10-28 00:00:00+00:00,124,5,64,36
2024-10-29 00:00:00+00:00,206,5,35,19
2024-10-30 00:00:00+00:00,70,5,37,25
2024-10-31 00:00:00+00:00,36,3,32,23
2024-11-01 00:00:00+00:00,22,6,40,14
