referrer,views_total,views_unique
github.com,93,25
Google,28,11
cncf.io,10,8
openfeature.dev,4,4
DuckDuckGo,3,2
flagd.dev,3,2
Bing,2,2
contribute.cncf.io,2,2
Yahoo,2,1
open-feature.github.io,1,1
